"","month","day","year","missing_var","s.mean","s.SD","p.GT.5","p.GT.25","p.GT.1","lag"
"4023","12","11","2012","SLA",0.175108238714529,2.07939480403276e-05,0.150510204081633,0.288110698824985,0.370284477427335,14
"4024","12","11","2012","SLA",0.173278665707612,2.04878232424628e-05,0.145485466914038,0.287492269635127,0.371753246753247,21
"4025","12","11","2012","SLA",0.175046659061284,2.07716690182927e-05,0.147263450834879,0.289811379097093,0.370207173778602,28
"4026","12","11","2012","SLA",0.171890774788405,2.05298062018516e-05,0.14100185528757,0.285714285714286,0.373222016079159,30
"4027","12","12","2012","SST",0.191660058861272,2.05753092691539e-05,0.175943104514533,0.319341372912801,0.393398268398268,1
"4028","12","12","2012","SST",0.198019261328403,2.07643648604673e-05,0.190321583178726,0.326453308596166,0.399582560296846,7
"4029","12","12","2012","SST",0.202413818671394,2.09911263709053e-05,0.194418676561534,0.331400742115028,0.400742115027829,14
"4030","12","12","2012","SST",0.202413818671394,2.09911263709053e-05,0.194418676561534,0.331400742115028,0.400742115027829,21
"4031","12","12","2012","SST",0.216802544571657,2.16489209617993e-05,0.213358070500928,0.346243042671614,0.413961038961039,28
"4032","12","12","2012","SST",0.217598003947047,2.17940022598693e-05,0.21482683982684,0.345701917130489,0.415429808286951,30
"4033","12","12","2012","CHLA",0.190789348600236,2.05300724772391e-05,0.173546691403834,0.319341372912801,0.39239332096475,1
"4034","12","12","2012","CHLA",0.195082271328454,2.07755871749706e-05,0.175092764378479,0.323593073593074,0.405921459492888,7
"4035","12","12","2012","CHLA",0.174784097578408,2.02028670432463e-05,0.153370439084725,0.290584415584416,0.376082251082251,14
"4036","12","12","2012","CHLA",0.188906633873029,2.18464283807298e-05,0.182823129251701,0.294604205318491,0.382266542980829,21
"4037","12","12","2012","CHLA",0.185158723220049,2.15784308472007e-05,0.173933209647495,0.293831168831169,0.382189239332096,28
"4038","12","12","2012","CHLA",0.185158723220049,2.15784308472007e-05,0.173933209647495,0.293831168831169,0.382189239332096,30
"4039","12","12","2012","EKE",0.190125963633461,2.05211913400922e-05,0.173005565862709,0.318645640074211,0.392161410018553,1
"4040","12","12","2012","EKE",0.19220053291594,2.06796418613202e-05,0.176252319109462,0.321119356833643,0.392161410018553,7
"4041","12","12","2012","EKE",0.191129691164521,2.05818402157141e-05,0.174551638837353,0.31965058750773,0.392625231910946,14
"4042","12","12","2012","EKE",0.191129691164521,2.05818402157141e-05,0.174551638837353,0.31965058750773,0.392625231910946,21
"4043","12","12","2012","EKE",0.195436135544338,2.11060652963675e-05,0.180813234384663,0.321892393320965,0.393630179344465,28
