"","month","day","year","t.minus","s.mean","s.SD","p.GT.5","p.GT.25","p.GT.1"
"1709","08","19","2015",8,0.0469540863688135,6.01318535701659e-06,7.73036487322202e-05,0.0240414347557205,0.186379097093383
"1710","08","19","2015",14,0.0457215799644831,6.30689326276195e-06,0.00023191094619666,0.0287569573283859,0.172464440321583
"1711","08","19","2015",30,0.0561156251311547,8.05711459497335e-06,0.00332405689548547,0.0500154607297464,0.21343537414966
"1712","08","20","2015",1,0.0224571134194716,3.41343923243011e-06,0,0.00185528756957328,0.0514842300556586
"1713","08","20","2015",2,0.0265748293857359,3.8268124615952e-06,0,0.00347866419294991,0.0701917130488559
"1714","08","20","2015",3,0.031468782134638,4.77430709761407e-06,0.000618429189857761,0.00927643784786642,0.0957792207792208
"1715","08","20","2015",4,0.0413000521526068,5.72427040494248e-06,7.73036487322202e-05,0.0197124304267161,0.153679653679654
"1716","08","20","2015",5,0.0432918854600667,5.79582575015895e-06,7.73036487322202e-05,0.0203308596165739,0.165816326530612
"1717","08","20","2015",6,0.0448504800628872,5.93951579762064e-06,7.73036487322202e-05,0.0218769325912183,0.174474335188621
"1718","08","20","2015",7,0.0452873727066453,5.9641730711698e-06,7.73036487322202e-05,0.0218769325912183,0.176716141001855
"1719","08","20","2015",8,0.0530310031695165,6.67463283551029e-06,0.000695732838589981,0.0347866419294991,0.22108843537415
"1720","08","20","2015",14,0.0453214600073732,6.34840624475445e-06,0.000309214594928881,0.0283704390847248,0.169372294372294
"1721","08","20","2015",30,0.0541696220249827,7.52411218891071e-06,0.0015460729746444,0.0466141001855288,0.207482993197279
"1722","08","21","2015",1,0.0208352941699848,3.12354607890499e-06,0,0.00131416202844774,0.0420531849103278
"1723","08","21","2015",2,0.0270324701294181,4.31980329170345e-06,0.00023191094619666,0.00556586270871985,0.0717377860235003
"1724","08","21","2015",3,0.0421443279035363,5.68752776370647e-06,0.000463821892393321,0.0184755720470006,0.163342609771181
"1725","08","21","2015",4,0.0441117805899225,5.87661799125962e-06,0.00023191094619666,0.0197897340754484,0.171382189239332
"1726","08","21","2015",5,0.0458285034444881,6.03005329008155e-06,0.000386518243661101,0.0221861471861472,0.180890538033395
"1727","08","21","2015",6,0.0462090799306313,6.05620874321424e-06,0.000541125541125541,0.022108843537415,0.184059987631416
"1728","08","21","2015",7,0.0548471934855174,6.89438558937469e-06,0.00123685837971552,0.0360235003092146,0.229901051329623
"1729","08","21","2015",8,0.0582511257579831,7.62033306656024e-06,0.00255102040816327,0.0490105132962276,0.235930735930736
"1730","08","21","2015",14,0.0453742340377674,6.56606381053229e-06,0.00100494743351886,0.0289115646258503,0.171150278293135
"1731","08","21","2015",30,0.0576793961646268,7.71041626471366e-06,0.00262832405689549,0.0520253555967842,0.228123067408782
"1732","08","22","2015",1,0.0238909369956224,4.02239192624302e-06,0.00023191094619666,0.00541125541125541,0.0521799628942486
"1733","08","22","2015",2,0.0425151351219415,5.86402737910628e-06,0.000773036487322202,0.0194032158317873,0.162183055040198
"1734","08","22","2015",3,0.045258998802095,6.00992880773826e-06,0.000850340136054422,0.021413110698825,0.178339517625232
"1735","08","22","2015",4,0.0469903021732154,6.14602030873397e-06,0.000927643784786642,0.0242733457019171,0.187306740878169
"1736","08","22","2015",5,0.0473054082665839,6.17561877029398e-06,0.000927643784786642,0.0237322201607916,0.190553494124923
"1737","08","22","2015",6,0.0561050037646737,6.9053988454993e-06,0.00131416202844774,0.0367965367965368,0.238945578231293
"1738","08","22","2015",7,0.0595464729764528,7.69393703302686e-06,0.00255102040816327,0.0492424242424242,0.243506493506494
"1739","08","22","2015",8,0.0562681345105324,7.91019596715627e-06,0.00270562770562771,0.0495516388373531,0.218537414965986
"1740","08","22","2015",14,0.0465725546417785,6.61122705493262e-06,0.00100494743351886,0.0299165120593692,0.177489177489178
"1741","08","22","2015",30,0.0571980324245459,7.68996966864811e-06,0.00224180581323438,0.0510204081632653,0.227427334570192
"1742","08","23","2015",1,0.0413923769909818,5.26249959115987e-06,7.73036487322202e-05,0.0127551020408163,0.16295609152752
"1743","08","23","2015",2,0.0452431812870406,5.5508383000436e-06,0.000463821892393321,0.0170841063698207,0.185837971552257
"1744","08","23","2015",3,0.0470007852927881,5.68942835284384e-06,0.000463821892393321,0.0190940012368584,0.195887445887446
"1745","08","23","2015",4,0.0472950398592436,5.74808614689911e-06,0.000541125541125541,0.0194032158317873,0.197742733457019
"1746","08","23","2015",5,0.0570230393780529,6.66377334011951e-06,0.000850340136054422,0.0348639455782313,0.251082251082251
"1747","08","23","2015",6,0.0601100291507139,7.31666112614484e-06,0.00177798392084106,0.046691403834261,0.256802721088435
"1748","08","23","2015",7,0.0565277230839409,7.49994492129099e-06,0.00185528756957328,0.046691403834261,0.22735003092146
"1749","08","23","2015",8,0.049256823021871,6.54160426383687e-06,0.000309214594928881,0.0337816944959802,0.191481137909709
"1750","08","23","2015",14,0.0468997147752911,6.56949847575843e-06,0.000773036487322202,0.0302257266542981,0.178416821273964
"1751","08","23","2015",30,0.0583927066609938,7.77543680123006e-06,0.00262832405689549,0.0495516388373531,0.231060606060606
"1752","08","24","2015",1,0.0184504645651062,2.28166458156708e-06,0,0.000386518243661101,0.0178571428571429
"1753","08","24","2015",2,0.019670432556264,2.44248168176633e-06,0,0.000386518243661101,0.0258194186765615
"1754","08","24","2015",3,0.0199957863242941,2.53616633798213e-06,0,0.000309214594928881,0.0282158317872604
"1755","08","24","2015",4,0.0343585042577613,4.63880736516286e-06,0,0.00858070500927644,0.116883116883117
"1756","08","24","2015",5,0.0415495884307314,5.41897502141016e-06,7.73036487322202e-05,0.0166975881261596,0.161641929499072
"1757","08","24","2015",6,0.0424546049573888,5.75122853552382e-06,0,0.0194032158317873,0.162801484230056
"1758","08","24","2015",7,0.0385597705300442,5.36622336682985e-06,7.73036487322202e-05,0.0148423005565863,0.142702535559678
"1759","08","24","2015",8,0.0384457135513649,5.29235011463681e-06,7.73036487322202e-05,0.0138373531230674,0.144094001236858
"1760","08","24","2015",14,0.0488539842078642,6.92871714093913e-06,0.000386518243661101,0.0364873222016079,0.184987631416203
"1761","08","24","2015",30,0.055687639438153,7.75150320037985e-06,0.00208719851576994,0.0507884972170686,0.215290661719233
"1762","08","25","2015",1,0.00526185864999701,7.66843582974191e-07,0,0,0
"1763","08","25","2015",2,0.00657826223553654,9.54400609202085e-07,0,0,0.00015460729746444
"1764","08","25","2015",3,0.0264866717599752,3.8635130915337e-06,0,0.00525664811379097,0.0688775510204082
"1765","08","25","2015",4,0.0329000830998704,4.79859127815172e-06,0,0.0113636363636364,0.103586889301175
"1766","08","25","2015",5,0.034944673175871,5.09288657769621e-06,0,0.0129097093382808,0.115723562152134
"1767","08","25","2015",6,0.0334616575918596,4.84370768192758e-06,7.73036487322202e-05,0.0102040816326531,0.109616573902288
"1768","08","25","2015",7,0.0346303075014125,4.82939740015848e-06,7.73036487322202e-05,0.00989486703772418,0.118429189857761
"1769","08","25","2015",8,0.0361682376489608,5.01190889661505e-06,7.73036487322202e-05,0.0119820655534941,0.125077303648732
"1770","08","25","2015",14,0.0560954815015651,7.54751889916641e-06,0.0015460729746444,0.0483920841063698,0.218150896722325
"1771","08","25","2015",30,0.0556943517019093,7.89164979753309e-06,0.0015460729746444,0.0528756957328386,0.212585034013605
"1772","08","26","2015",1,0.00429212316246135,7.74242899265333e-07,0,0,0
"1773","08","26","2015",2,0.0249632633380155,3.7555636860965e-06,0,0.00463821892393321,0.0611471861471861
"1774","08","26","2015",3,0.0312647042466885,4.66978431585145e-06,0,0.0101267779839208,0.095856524427953
"1775","08","26","2015",4,0.0338027143405001,4.98669419283868e-06,0,0.0118274582560297,0.109925788497217
"1776","08","26","2015",5,0.0331299546907118,4.78182515628957e-06,7.73036487322202e-05,0.00943104514533086,0.109925788497217
"1777","08","26","2015",6,0.0347547417628065,4.79133876504916e-06,7.73036487322202e-05,0.00927643784786642,0.119124922696351
"1778","08","26","2015",7,0.0363589803670103,4.99597864802244e-06,7.73036487322202e-05,0.010899814471243,0.129715522572665
"1779","08","26","2015",8,0.0373209927102103,5.19818929554192e-06,0.00015460729746444,0.0124458874458874,0.135126777983921
"1780","08","26","2015",14,0.0576570415508594,7.68060988906465e-06,0.00185528756957328,0.0513296227581942,0.226267779839208
"1781","08","26","2015",30,0.0581810148082383,8.18796221221169e-06,0.00247371675943105,0.060760667903525,0.221552257266543
"1782","08","27","2015",1,0.0244718821553297,3.70865830225349e-06,0,0.00425170068027211,0.0597557204700062
"1783","08","27","2015",2,0.0308693856381185,4.64928148432493e-06,0,0.0101267779839208,0.0946969696969697
"1784","08","27","2015",3,0.0335053671903741,4.95490527799164e-06,0,0.0108225108225108,0.109075448361163
"1785","08","27","2015",4,0.0327976752824877,4.75370832076569e-06,7.73036487322202e-05,0.00935374149659864,0.107993197278912
"1786","08","27","2015",5,0.0344821834956715,4.76136372568108e-06,7.73036487322202e-05,0.0088126159554731,0.118583797155226
"1787","08","27","2015",6,0.0360999731767799,4.96524075819412e-06,7.73036487322202e-05,0.0109771181199753,0.128942486085343
"1788","08","27","2015",7,0.037031072294196,5.16318681070453e-06,7.73036487322202e-05,0.012291280148423,0.133580705009276
"1789","08","27","2015",8,0.0465937372728379,6.05520677119586e-06,0.00015460729746444,0.0248917748917749,0.182745825602968
"1790","08","27","2015",14,0.0566495852262122,7.88588898534123e-06,0.00216450216450216,0.0514069264069264,0.219310451453309
"1791","08","27","2015",30,0.0582057642566428,8.08311509786505e-06,0.00278293135435993,0.0572047000618429,0.224180581323438
"1792","08","28","2015",1,0.0252835529902702,3.85034676270192e-06,0,0.00409709338280767,0.0664811379097093
"1793","08","28","2015",2,0.0303435215401718,4.35947371548723e-06,7.73036487322202e-05,0.00564316635745207,0.0935374149659864
"1794","08","28","2015",3,0.0334678729832166,4.59453200330646e-06,7.73036487322202e-05,0.008426097711812,0.111239950525665
"1795","08","28","2015",4,0.0368116051730139,4.74839202629833e-06,0.00015460729746444,0.00981756338899196,0.132266542980829
"1796","08","28","2015",5,0.0384761544657643,5.0428925486868e-06,0.00015460729746444,0.0119820655534941,0.140228818800247
"1797","08","28","2015",6,0.0393746215260367,5.25062158301006e-06,0.00023191094619666,0.0141465677179963,0.148191094619666
"1798","08","28","2015",7,0.050740076814271,6.34780557052942e-06,0.000463821892393321,0.0290661719233148,0.212816944959802
"1799","08","28","2015",8,0.0495580973484728,6.53993441064457e-06,0.00100494743351886,0.0307668521954236,0.201298701298701
"1800","08","28","2015",14,0.0630741873756871,8.46610578748723e-06,0.00371057513914657,0.0659400123685838,0.243351886209029
"1801","08","28","2015",30,0.0599317087303324,8.20902250879001e-06,0.00216450216450216,0.0617656153370439,0.230210265924552
"1802","08","29","2015",1,0.0229065821065076,3.2773378498761e-06,0,0.000541125541125541,0.0551948051948052
"1803","08","29","2015",2,0.0340893233072798,4.69053292045682e-06,0,0.00773036487322202,0.118119975262832
"1804","08","29","2015",3,0.0380088183474619,4.93100781803379e-06,7.73036487322202e-05,0.0102040816326531,0.140074211502783
"1805","08","29","2015",4,0.0401327244905823,5.22931968104405e-06,7.73036487322202e-05,0.0126777983920841,0.151978973407545
"1806","08","29","2015",5,0.0413934578038227,5.41491382696718e-06,0.00023191094619666,0.0149196042053185,0.15878169449598
"1807","08","29","2015",6,0.0525870908422195,6.46825000652818e-06,0.000386518243661101,0.0333951762523191,0.220701917130489
"1808","08","29","2015",7,0.0529413995904567,6.83811139430906e-06,0.000695732838589981,0.0378014842300557,0.217145949288806
"1809","08","29","2015",8,0.0557933193163216,7.19438216231833e-06,0.00100494743351886,0.0465367965367965,0.222170686456401
"1810","08","29","2015",14,0.071226947829079,9.69127808661279e-06,0.00850340136054422,0.0880488559059988,0.263296227581942
"1811","08","29","2015",30,0.0608818493496914,8.22466694080542e-06,0.00185528756957328,0.0637755102040816,0.231369820655535
"1812","08","30","2015",1,0.0308450882238934,4.53363520991632e-06,7.73036487322202e-05,0.00718923933209648,0.0963203463203463
"1813","08","30","2015",2,0.0339501916674154,4.78650871063507e-06,7.73036487322202e-05,0.00950834879406308,0.111239950525665
"1814","08","30","2015",3,0.0363040138905894,5.0523399434345e-06,0.00015460729746444,0.0112863327149041,0.127551020408163
"1815","08","30","2015",4,0.0375483037043494,5.26644399912314e-06,0.00015460729746444,0.0135281385281385,0.132962275819419
"1816","08","30","2015",5,0.0475344485528167,6.28568432954068e-06,0.000773036487322202,0.0279839208410637,0.187693259121831
"1817","08","30","2015",6,0.0487251757133671,6.74480110990925e-06,0.00131416202844774,0.0340136054421769,0.19117192331478
"1818","08","30","2015",7,0.05199337190396,7.22477904672079e-06,0.00108225108225108,0.0412801484230056,0.199288806431664
"1819","08","30","2015",8,0.0593413972103219,8.35979094634944e-06,0.00278293135435993,0.0642393320964749,0.223639455782313
"1820","08","30","2015",14,0.0773480333845723,1.0852977524313e-05,0.0163883735312307,0.103896103896104,0.270330859616574
"1821","08","30","2015",30,0.0609641386746409,8.00196890042097e-06,0.00162337662337662,0.0630024737167594,0.238404452690167
"1822","08","31","2015",1,0.00782699364896151,9.06854576993282e-07,0,0,7.73036487322202e-05
"1823","08","31","2015",2,0.0124974873317314,1.94898251378346e-06,0,7.73036487322202e-05,0.00989486703772418
"1824","08","31","2015",3,0.0149402022817308,2.4142958697378e-06,0,0.000309214594928881,0.0196351267779839
"1825","08","31","2015",4,0.0336799661674293,4.65665535178445e-06,0,0.0080395794681509,0.115337043908472
"1826","08","31","2015",5,0.0365074885248637,5.08782880790203e-06,0.00015460729746444,0.0101267779839208,0.130797773654917
"1827","08","31","2015",6,0.040103413900128,5.5857149016659e-06,0.00015460729746444,0.0180117501546073,0.149891774891775
"1828","08","31","2015",7,0.0476263700477532,6.83265163572023e-06,0.00015460729746444,0.035095856524428,0.180890538033395
"1829","08","31","2015",8,0.0526205427290987,7.19550447459958e-06,0.000773036487322202,0.0416666666666667,0.206787260358689
"1830","08","31","2015",14,0.0559821799520601,8.16600242302642e-06,0.00293753865182437,0.0573593073593074,0.207328385899814
"1831","08","31","2015",30,0.0601614056272452,8.01076596634613e-06,0.00216450216450216,0.0585961657390229,0.233920841063698
"1832","09","01","2015",1,0.00860726046294815,1.76764818582948e-06,0,7.73036487322202e-05,0.00858070500927644
"1833","09","01","2015",2,0.0119900078671022,2.26958887593614e-06,0,0.000309214594928881,0.0162337662337662
"1834","09","01","2015",3,0.0300844726620817,4.38893690849525e-06,0,0.00602968460111317,0.0943877551020408
"1835","09","01","2015",4,0.033605775794665,4.81374600963801e-06,7.73036487322202e-05,0.00896722325293754,0.11247680890538
"1836","09","01","2015",5,0.0368334266450087,5.30487995023236e-06,0.00015460729746444,0.014378478664193,0.130411255411255
"1837","09","01","2015",6,0.04482692394188,6.57955451793998e-06,7.73036487322202e-05,0.0317717996289425,0.166589363017934
"1838","09","01","2015",7,0.0488539485187945,6.92703423215518e-06,0.000386518243661101,0.0371057513914657,0.186301793444651
"1839","09","01","2015",8,0.0500084030670206,7.03105969042214e-06,0.000463821892393321,0.0394248608534323,0.19325912183055
"1840","09","01","2015",14,0.054360865504078,7.91190197307894e-06,0.00270562770562771,0.0534168212739641,0.203849721706865
"1841","09","01","2015",30,0.0596168903339406,7.90453798608257e-06,0.00185528756957328,0.0565862708719852,0.23538961038961
"1842","09","02","2015",1,0.00874233276595106,1.82072991244964e-06,0,0,0.00858070500927644
"1843","09","02","2015",2,0.0275776408501039,4.11114229049349e-06,0,0.00440630797773655,0.0830241187384045
"1844","09","02","2015",3,0.0311701849146755,4.54834378459504e-06,0.00015460729746444,0.00688002473716759,0.0974025974025974
"1845","09","02","2015",4,0.0345138277093093,5.06946635961671e-06,7.73036487322202e-05,0.0112090290661719,0.116805813234385
"1846","09","02","2015",5,0.042979915552462,6.31980252003343e-06,0.00015460729746444,0.026669758812616,0.158472479901051
"1847","09","02","2015",6,0.0471399843523043,6.66417783625151e-06,0.000309214594928881,0.0341682127396413,0.1782622139765
"1848","09","02","2015",7,0.0480791292760929,6.78838673061031e-06,0.000309214594928881,0.036873840445269,0.182668521954236
"1849","09","02","2015",8,0.0485367069827264,7.02302141016098e-06,0.000850340136054422,0.0381106988249845,0.185142238713667
"1850","09","02","2015",14,0.0525390668995123,7.7175944910257e-06,0.00200989486703772,0.0483147804576376,0.193645640074212
"1851","09","02","2015",30,0.0584895211572043,7.6730845311902e-06,0.00239641311069883,0.0502473716759431,0.23469387755102
"1852","09","03","2015",1,0.0260574792419945,3.81172790468887e-06,0,0.00255102040816327,0.0715831787260359
"1853","09","03","2015",2,0.02930077715932,4.26555222329044e-06,0.00015460729746444,0.00425170068027211,0.0898268398268398
"1854","09","03","2015",3,0.0326872924799538,4.83622387221118e-06,0,0.00834879406307978,0.10899814471243
"1855","09","03","2015",4,0.0415152359983644,6.16887342804511e-06,7.73036487322202e-05,0.025278293135436,0.152056277056277
"1856","09","03","2015",5,0.0462597155162229,6.52566481748269e-06,0.00015460729746444,0.0321583178726036,0.174628942486085
"1857","09","03","2015",6,0.0471593758785638,6.6442201921219e-06,0.00023191094619666,0.0340909090909091,0.178803339517625
"1858","09","03","2015",7,0.0471780423136082,6.86310603941661e-06,0.000773036487322202,0.0343228200371058,0.17965367965368
"1859","09","03","2015",8,0.0514795596359976,7.49786532203234e-06,0.00185528756957328,0.0458410636982066,0.191481137909709
"1860","09","03","2015",14,0.0586920515978062,8.1603012854262e-06,0.00216450216450216,0.0599876314162028,0.222247990105133
"1861","09","03","2015",30,0.0589496546757009,7.61763895189258e-06,0.00177798392084106,0.053030303030303,0.239332096474954
"1862","09","04","2015",1,0.0214195014069913,2.92733130924133e-06,0,0.000773036487322202,0.0405071119356834
"1863","09","04","2015",2,0.0268066451288538,3.87972434224839e-06,0,0.00340136054421769,0.0715831787260359
"1864","09","04","2015",3,0.0373963853497884,5.4574913472451e-06,0,0.0169294990723562,0.131648113790971
"1865","09","04","2015",4,0.0397241601919918,5.83278249021744e-06,7.73036487322202e-05,0.0227272727272727,0.141929499072356
"1866","09","04","2015",5,0.041161236469205,6.01749162714695e-06,0.00015460729746444,0.024582560296846,0.148500309214595
"1867","09","04","2015",6,0.0434707211677261,6.33535618189796e-06,0.000463821892393321,0.0292980828695114,0.161100803957947
"1868","09","04","2015",7,0.0482505036041302,7.07348398658815e-06,0.0011595547309833,0.0387291280148423,0.180581323438466
"1869","09","04","2015",8,0.0532733769002639,7.64901321141561e-06,0.0019325912183055,0.0456091527520099,0.201376004947434
"1870","09","04","2015",14,0.0513845119051753,7.51777917550675e-06,0.00224180581323438,0.0442949907235622,0.192486085343228
"1871","09","04","2015",30,0.0575440201187439,7.53671491042905e-06,0.00200989486703772,0.0507111935683364,0.229591836734694
"1872","09","05","2015",1,0.0216911133304684,3.16805253760702e-06,0,0.000695732838589981,0.0473098330241187
"1873","09","05","2015",2,0.0339585437170152,4.94832295736461e-06,0,0.0115182436611008,0.114254792826221
"1874","09","05","2015",3,0.0383948931491567,5.32115711185763e-06,0,0.0157699443413729,0.13752319109462
"1875","09","05","2015",4,0.0395843768540171,5.50596746167626e-06,7.73036487322202e-05,0.0180890538033395,0.143320964749536
"1876","09","05","2015",5,0.0408424141651469,5.89744004258899e-06,0.000309214594928881,0.0220315398886827,0.150046382189239
"1877","09","05","2015",6,0.0453069499997463,6.69522382752549e-06,0.000850340136054422,0.034400123685838,0.166357452071738
"1878","09","05","2015",7,0.0506120398277189,7.4712918361442e-06,0.0019325912183055,0.0416666666666667,0.190244279529994
"1879","09","05","2015",8,0.0556929304151784,8.19385580960731e-06,0.00355596784168213,0.0544990723562152,0.206709956709957
"1880","09","05","2015",14,0.048733103844632,6.74441740842981e-06,0.000927643784786642,0.032312925170068,0.189471243042672
"1881","09","05","2015",30,0.0560278298931137,7.67088762865137e-06,0.0015460729746444,0.0534941249226964,0.213589981447124
"1882","09","06","2015",1,0.0292154438903785,4.53752688404348e-06,0,0.00749845392702536,0.0910636982065554
"1883","09","06","2015",2,0.03457755306717,4.84213561296893e-06,0,0.0112863327149041,0.111162646876933
"1884","09","06","2015",3,0.0356911667358061,5.04704144912685e-06,0,0.0120593692022263,0.119511440940012
"1885","09","06","2015",4,0.0372611527865866,5.51145488086138e-06,0.00015460729746444,0.0171614100185529,0.128014842300557
"1886","09","06","2015",5,0.0410834744932717,6.24256121314446e-06,0.000541125541125541,0.0248144712430427,0.145408163265306
"1887","09","06","2015",6,0.0470317166421748,7.14782466381794e-06,0.00208719851576994,0.0354823747680891,0.172232529375387
"1888","09","06","2015",7,0.0521812368265322,7.78964872119978e-06,0.00347866419294991,0.0458410636982066,0.189548546691404
"1889","09","06","2015",8,0.0443952623500326,6.75050744097227e-06,0.00131416202844774,0.0299165120593692,0.161100803957947
"1890","09","06","2015",14,0.0480066620068049,6.61234513733981e-06,0.000927643784786642,0.0296072974644403,0.187770562770563
"1891","09","06","2015",30,0.0539418690036841,7.33813792699796e-06,0.00123685837971552,0.0471552257266543,0.207251082251082
"1892","09","07","2015",1,0.0154709964120078,2.12120636422506e-06,0,0.00100494743351886,0.0129097093382808
"1893","09","07","2015",2,0.0165458065056184,2.56379242927702e-06,0,0.00123685837971552,0.0207946815089672
"1894","09","07","2015",3,0.0195781388067541,3.47053271894523e-06,0,0.00301484230055659,0.0383426097711812
"1895","09","07","2015",4,0.0307652679926934,4.75161674556767e-06,0.00015460729746444,0.00943104514533086,0.0987940630797774
"1896","09","07","2015",5,0.0381111464116122,5.9877929769764e-06,0.000773036487322202,0.0208719851576994,0.128014842300557
"1897","09","07","2015",6,0.0454424807786462,6.81704402420363e-06,0.0011595547309833,0.0314625850340136,0.166125541125541
"1898","09","07","2015",7,0.0432226731547581,6.70616441532384e-06,0.00208719851576994,0.0279839208410637,0.154066171923315
"1899","09","07","2015",8,0.0448642088332831,6.72927164019842e-06,0.00185528756957328,0.0276747062461348,0.16504329004329
"1900","09","07","2015",14,0.0489162344257859,6.93007958692749e-06,0.00146876932591218,0.0335497835497836,0.190708101422387
"1901","09","07","2015",30,0.0579157089953814,7.83917877279323e-06,0.00200989486703772,0.0567408781694496,0.222711811997526
"1902","09","08","2015",1,0.0091169261733133,2.26459364803875e-06,0,0.000695732838589981,0.0108225108225108
"1903","09","08","2015",2,0.0192047832916951,3.4550674229532e-06,0,0.00363327149041435,0.0344774273345702
"1904","09","08","2015",3,0.0314862953767041,4.71586434284097e-06,0,0.00827149041434756,0.102350030921459
"1905","09","08","2015",4,0.0380920721142821,6.05013025685074e-06,0.000850340136054422,0.0211038961038961,0.129406307977737
"1906","09","08","2015",5,0.0434300232826022,6.73671600179604e-06,0.00123685837971552,0.0300711193568336,0.155380333951763
"1907","09","08","2015",6,0.0439064044591693,6.84054488266276e-06,0.00185528756957328,0.0309214594928881,0.156230674087817
"1908","09","08","2015",7,0.047194690707199,6.89839388407356e-06,0.00200989486703772,0.0313079777365492,0.176406926406926
"1909","09","08","2015",8,0.0470960852628599,6.92161332562966e-06,0.00146876932591218,0.0327767470624614,0.176484230055659
"1910","09","08","2015",14,0.0524829235041805,7.02731005226845e-06,0.00239641311069883,0.0344774273345702,0.20786951144094
"1911","09","08","2015",30,0.0594618370246167,7.67307851424114e-06,0.00170068027210884,0.0555040197897341,0.238017934446506
"1912","09","09","2015",1,0.0162539167460112,3.06434157971258e-06,0,0.0023191094619666,0.0248144712430427
"1913","09","09","2015",2,0.0298178610105661,4.52141437902202e-06,0,0.00711193568336425,0.0940785405071119
"1914","09","09","2015",3,0.0368281454361682,5.78386540219063e-06,0.000618429189857761,0.0189393939393939,0.123222016079159
"1915","09","09","2015",4,0.0421774219893699,6.54649071643104e-06,0.000850340136054422,0.0280612244897959,0.147340754483612
"1916","09","09","2015",5,0.0431408212080831,6.64824691114226e-06,0.0011595547309833,0.029143475572047,0.153525046382189
"1917","09","09","2015",6,0.0458999629936243,6.65730830379285e-06,0.00146876932591218,0.0293753865182437,0.174242424242424
"1918","09","09","2015",7,0.0461236186983417,6.71462602830174e-06,0.00139146567717996,0.0302257266542981,0.174010513296228
"1919","09","09","2015",8,0.0527017990591987,7.30095130602017e-06,0.00131416202844774,0.0436765615337044,0.206091527520099
"1920","09","09","2015",14,0.0545698000498829,6.94811619263335e-06,0.00224180581323438,0.0357915893630179,0.225649350649351
"1921","09","09","2015",30,0.0595761728265638,7.62307349262634e-06,0.00162337662337662,0.0546536796536797,0.239022881880025
"1922","09","10","2015",1,0.026398497118001,4.38391918906684e-06,7.73036487322202e-05,0.00742115027829314,0.0736703772418058
"1923","09","10","2015",2,0.0361165139825909,5.8363741098324e-06,0.000850340136054422,0.0186301793444651,0.119588744588745
"1924","09","10","2015",3,0.0441179912567442,6.83396973184482e-06,0.00146876932591218,0.0310760667903525,0.160636982065553
"1925","09","10","2015",4,0.043399810233667,6.69259101173319e-06,0.00146876932591218,0.0293753865182437,0.151283240568955
"1926","09","10","2015",5,0.0448613748372774,6.62413108718846e-06,0.00139146567717996,0.0278293135435993,0.166743970315399
"1927","09","10","2015",6,0.0459848932150364,6.71851860022482e-06,0.00139146567717996,0.0314625850340136,0.173160173160173
"1928","09","10","2015",7,0.0529565084566998,7.32040008755183e-06,0.0015460729746444,0.0449907235621521,0.203849721706865
"1929","09","10","2015",8,0.0528758960553334,7.55379859932539e-06,0.00200989486703772,0.0478509585652443,0.199907235621521
"1930","09","10","2015",14,0.0505278547318411,6.79839867207572e-06,0.00139146567717996,0.0320810142238714,0.199675324675325
"1931","09","10","2015",30,0.056435359450043,7.2914579211391e-06,0.0015460729746444,0.0456091527520099,0.227968460111317
"1932","09","11","2015",1,0.0290456528416838,4.83243912215423e-06,7.73036487322202e-05,0.0104359925788497,0.0840290661719233
"1933","09","11","2015",2,0.0397143550285864,6.08835060029018e-06,0.000541125541125541,0.0227272727272727,0.137677798392084
"1934","09","11","2015",3,0.0413804066034223,6.30481263706917e-06,0.000695732838589981,0.0252009894867038,0.147804576376005
"1935","09","11","2015",4,0.0431252355802535,6.3597516547678e-06,0.000541125541125541,0.0254329004329004,0.159554730983302
"1936","09","11","2015",5,0.0445399129275414,6.47745457309603e-06,0.000850340136054422,0.0273654916512059,0.167517006802721
"1937","09","11","2015",6,0.052256568705311,7.26922128294489e-06,0.00100494743351886,0.0435992578849722,0.202922077922078
"1938","09","11","2015",7,0.0531607566978727,7.71943255752119e-06,0.00170068027210884,0.0480828695114409,0.200602968460111
"1939","09","11","2015",8,0.0493089318904152,7.03367464420766e-06,0.00108225108225108,0.0388837353123067,0.188002473716759
"1940","09","11","2015",14,0.0554308048383293,7.37922775333522e-06,0.00200989486703772,0.0440630797773655,0.223252937538652
"1941","09","11","2015",30,0.0559453858650827,7.31195268880423e-06,0.000773036487322202,0.049165120593692,0.224489795918367
"1942","09","12","2015",1,0.0326765968755692,4.92013039024423e-06,0.00015460729746444,0.0112863327149041,0.107838589981447
"1943","09","12","2015",2,0.0421998314948986,6.47995185221745e-06,0.000695732838589981,0.0267470624613482,0.148886827458256
"1944","09","12","2015",3,0.0451413668006141,6.63393977529192e-06,0.000850340136054422,0.028447742733457,0.17060915275201
"1945","09","12","2015",4,0.0463656192099427,6.84366471741374e-06,0.00108225108225108,0.0317717996289425,0.175247371675943
"1946","09","12","2015",5,0.0548328236998595,7.65140972077406e-06,0.00131416202844774,0.0507111935683364,0.212353123067409
"1947","09","12","2015",6,0.0564160716038956,8.03877094154124e-06,0.00332405689548547,0.0548855905998763,0.215677179962894
"1948","09","12","2015",7,0.0522070845255815,7.38531280329265e-06,0.00170068027210884,0.0446815089672233,0.202535559678417
"1949","09","12","2015",8,0.0515734287155203,7.20573059494084e-06,0.00255102040816327,0.0374922696351268,0.203231292517007
"1950","09","12","2015",14,0.0618422960872459,7.98736464254691e-06,0.00363327149041435,0.0541898577612863,0.250541125541126
